0.09 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 646.54Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.06	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= 1.50 	|y= 0.25 	|z= -18.50	Accl:	|x= 0.10 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.21Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.12	Linear:	|x= -0.09 	|y= -0.04 	|z= -0.28	Mag:	|x= 2.06 	|y= -0.75 	|z= -20.25	Accl:	|x= 0.03 	|y= 0.86 	|z= 9.47	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.44Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.31 	|z= 0.00	Linear:	|x= -0.04 	|y= 0.00 	|z= -0.24	Mag:	|x= 1.06 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.32Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= -0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.18	Mag:	|x= 1.37 	|y= 0.25 	|z= -19.19	Accl:	|x= 0.13 	|y= 0.88 	|z= 9.59	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.07Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.37 	|z= 0.00	Linear:	|x= -0.06 	|y= -0.01 	|z= -0.27	Mag:	|x= 2.06 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.48	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.19Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.44 	|z= 0.06	Linear:	|x= -0.05 	|y= -0.02 	|z= -0.27	Mag:	|x= 2.06 	|y= -0.06 	|z= -20.25	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.48	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.41Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.18	Mag:	|x= 1.06 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.15 	|y= 0.89 	|z= 9.57	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.23Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.25 	|z= 0.06	Linear:	|x= -0.06 	|y= -0.01 	|z= -0.24	Mag:	|x= 1.06 	|y= 1.00 	|z= -20.25	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.27Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.06	Linear:	|x= -0.09 	|y= -0.03 	|z= -0.33	Mag:	|x= 2.06 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.04 	|y= 0.86 	|z= 9.43	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.41Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= 1.06 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.13 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.25Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.19 	|z= -0.06	Linear:	|x= -0.01 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.37 	|y= -0.75 	|z= -20.00	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.05Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.19 	|z= -0.12	Linear:	|x= -0.08 	|y= -0.02 	|z= -0.29	Mag:	|x= 1.06 	|y= 0.56 	|z= -18.37	Accl:	|x= 0.05 	|y= 0.87 	|z= 9.46	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.19Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.44 	|z= -0.06	Linear:	|x= -0.03 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.75 	|y= -0.06 	|z= -18.75	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.14Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.02 	|y= -0.02 	|z= -0.17	Mag:	|x= 1.75 	|y= -0.75 	|z= -18.37	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.59	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.00Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= 0.12	Linear:	|x= -0.05 	|y= -0.03 	|z= -0.24	Mag:	|x= 1.75 	|y= -0.50 	|z= -20.00	Accl:	|x= 0.08 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.07Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.25 	|z= 0.12	Linear:	|x= -0.05 	|y= 0.00 	|z= -0.30	Mag:	|x= 1.37 	|y= -0.75 	|z= -20.00	Accl:	|x= 0.04 	|y= 0.86 	|z= 9.48	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.18Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.20	Mag:	|x= 1.75 	|y= 0.25 	|z= -19.19	Accl:	|x= 0.12 	|y= 0.88 	|z= 9.55	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.05Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.24	Mag:	|x= 1.75 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.13 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.96Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.19 	|z= -0.06	Linear:	|x= -0.07 	|y= -0.02 	|z= -0.30	Mag:	|x= 1.37 	|y= -0.75 	|z= -18.37	Accl:	|x= 0.05 	|y= 0.87 	|z= 9.45	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.07Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.12	Linear:	|x= 0.00 	|y= -0.03 	|z= -0.20	Mag:	|x= 2.50 	|y= -0.75 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.57	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.03Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.20	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.13 	|y= 0.89 	|z= 9.55	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.96Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= -0.06 	|y= 0.00 	|z= -0.27	Mag:	|x= 1.06 	|y= -0.50 	|z= -20.00	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.48	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.07Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.12 	|z= 0.06	Linear:	|x= -0.02 	|y= 0.00 	|z= -0.27	Mag:	|x= 1.06 	|y= -0.75 	|z= -18.75	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.09Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.31 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.20	Mag:	|x= 1.06 	|y= -0.75 	|z= -18.75	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.56	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.99Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= 1.75 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.97Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.31 	|z= 0.06	Linear:	|x= -0.05 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.37 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.09 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.06Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.12	Linear:	|x= -0.02 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.75 	|y= -0.75 	|z= -18.37	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.06Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.37 	|z= 0.06	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.23	Mag:	|x= 1.75 	|y= -0.75 	|z= -18.75	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.08Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.01 	|z= -0.27	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.48	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.13Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.00	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.22	Mag:	|x= 1.75 	|y= -0.06 	|z= -19.19	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.10Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= -0.02 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.11 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.09Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= -0.03 	|y= -0.02 	|z= -0.27	Mag:	|x= 1.37 	|y= 0.25 	|z= -19.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.10Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= -0.04 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.37 	|y= -0.50 	|z= -20.00	Accl:	|x= 0.09 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.12Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.19	Mag:	|x= 1.75 	|y= -0.06 	|z= -20.25	Accl:	|x= 0.13 	|y= 0.89 	|z= 9.56	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.12Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.06	Linear:	|x= -0.03 	|y= -0.02 	|z= -0.22	Mag:	|x= 2.50 	|y= -1.19 	|z= -19.19	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.15Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= -0.06	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= 1.75 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.18Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.25 	|z= 0.06	Linear:	|x= -0.05 	|y= 0.00 	|z= -0.28	Mag:	|x= 2.06 	|y= -0.50 	|z= -18.37	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.47	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.18Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.02 	|z= -0.22	Mag:	|x= 1.37 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.29Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.00 	|z= 0.06	Linear:	|x= -0.04 	|y= -0.03 	|z= -0.26	Mag:	|x= 1.75 	|y= -0.75 	|z= -18.37	Accl:	|x= 0.09 	|y= 0.86 	|z= 9.49	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.43Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.23	Mag:	|x= 1.37 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.40Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.37 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.43Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= -0.04 	|y= -0.01 	|z= -0.26	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.49	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.59Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.02 	|y= -0.04 	|z= -0.21	Mag:	|x= 1.37 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.11 	|y= 0.85 	|z= 9.54	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.80Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.12	Linear:	|x= -0.05 	|y= -0.03 	|z= -0.24	Mag:	|x= 1.06 	|y= -0.06 	|z= -18.37	Accl:	|x= 0.08 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.77Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.06	Linear:	|x= -0.06 	|y= -0.01 	|z= -0.28	Mag:	|x= 1.37 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.48Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= -0.03 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.37 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.34Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= -0.03 	|y= 0.00 	|z= -0.22	Mag:	|x= 1.37 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.90 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.17Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= -0.04 	|y= -0.02 	|z= -0.30	Mag:	|x= 1.06 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.09 	|y= 0.88 	|z= 9.45	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 654.00Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.25 	|z= -0.12	Linear:	|x= -0.03 	|y= -0.01 	|z= -0.23	Mag:	|x= 2.50 	|y= -1.19 	|z= -19.56	Accl:	|x= 0.10 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.91Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= -0.06 	|y= 0.00 	|z= -0.22	Mag:	|x= 1.37 	|y= -0.50 	|z= -20.00	Accl:	|x= 0.07 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.88Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.12	Linear:	|x= -0.06 	|y= -0.01 	|z= -0.23	Mag:	|x= 1.37 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.06 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.68Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.12	Linear:	|x= -0.04 	|y= -0.02 	|z= -0.23	Mag:	|x= 1.75 	|y= -1.19 	|z= -19.56	Accl:	|x= 0.09 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.66Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.25 	|z= 0.19	Linear:	|x= -0.01 	|y= -0.01 	|z= -0.19	Mag:	|x= 2.06 	|y= 0.56 	|z= -18.00	Accl:	|x= 0.11 	|y= 0.89 	|z= 9.56	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.53Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= -0.04 	|y= -0.03 	|z= -0.23	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.09 	|y= 0.85 	|z= 9.49	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.40Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= -0.07 	|y= -0.03 	|z= -0.30	Mag:	|x= 1.75 	|y= -0.50 	|z= -20.00	Accl:	|x= 0.06 	|y= 0.86 	|z= 9.45	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 653.13Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= -0.01 	|y= -0.04 	|z= -0.22	Mag:	|x= 1.37 	|y= -1.19 	|z= -18.75	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.54	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 652.79Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.44 	|z= 0.00	Linear:	|x= 0.00 	|y= -0.01 	|z= -0.19	Mag:	|x= 1.37 	|y= -0.50 	|z= -19.19	Accl:	|x= 0.12 	|y= 0.88 	|z= 9.60	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 652.35Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.12 	|z= -0.12	Linear:	|x= -0.05 	|y= -0.05 	|z= -0.31	Mag:	|x= 2.50 	|y= -0.50 	|z= -18.37	Accl:	|x= 0.08 	|y= 0.85 	|z= 9.44	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 652.37Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.25 	|z= -0.06	Linear:	|x= -0.05 	|y= -0.01 	|z= -0.25	Mag:	|x= 1.37 	|y= -0.75 	|z= -19.19	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 652.01Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.03 	|z= -0.16	Mag:	|x= 1.06 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.60	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.34Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.19 	|z= 0.12	Linear:	|x= -0.04 	|y= -0.01 	|z= -0.31	Mag:	|x= 1.75 	|y= -0.75 	|z= -18.75	Accl:	|x= 0.12 	|y= 0.90 	|z= 9.55	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.34Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.00 	|z= 0.00	Linear:	|x= -0.06 	|y= -0.03 	|z= -0.30	Mag:	|x= 1.37 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.07 	|y= 0.87 	|z= 9.46	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.77Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.31 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.02 	|z= -0.20	Mag:	|x= 1.06 	|y= 0.25 	|z= -18.37	Accl:	|x= 0.12 	|y= 0.88 	|z= 9.55	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.95Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.37 	|z= 0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.18	Mag:	|x= 0.69 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.17 	|y= 0.87 	|z= 9.59	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.61Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= -0.06	Linear:	|x= -0.05 	|y= 0.00 	|z= -0.26	Mag:	|x= 2.06 	|y= 0.25 	|z= -19.19	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.49	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.97Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.50 	|z= -0.06	Linear:	|x= -0.05 	|y= 0.00 	|z= -0.25	Mag:	|x= 1.75 	|y= -0.75 	|z= -19.19	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.73Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.19	Mag:	|x= 1.37 	|y= -0.75 	|z= -20.00	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.57	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.24Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.06	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.23	Mag:	|x= 1.75 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.10 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.12Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.25 	|z= 0.12	Linear:	|x= -0.06 	|y= 0.00 	|z= -0.29	Mag:	|x= 1.37 	|y= -0.75 	|z= -19.19	Accl:	|x= 0.07 	|y= 0.90 	|z= 9.47	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 651.11Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.12	Linear:	|x= -0.02 	|y= -0.03 	|z= -0.19	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.56	Accl:	|x= 0.11 	|y= 0.86 	|z= 9.56	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
loadCell: 650.66Orient:	|x= 1.69 	|y= 0.75 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.25 	|z= -0.19	Linear:	|x= -0.02 	|y= -0.02 	|z= -0.21	Mag:	|x= 1.75 	|y= -0.06 	|z= -19.56	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.54	Accl:	|x= 0.13 	|y= 0.90 	|z= 9.76		
